timestamp,prolificID,studyID,sessionID,userID,questionNum,userAgent,value
2025-04-23 23:56:40.544,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,11.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",50
2025-04-23 23:56:42.592,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,8.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",34
2025-04-23 23:56:42.636,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,9.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 9
2025-04-23 23:56:43.529,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,12.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 12
2025-04-23 23:56:48.377,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,9.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",53
2025-04-23 23:56:48.406,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,10.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 10
2025-04-23 23:56:50.834,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,12.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",23
2025-04-23 23:56:50.906,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,13.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 13
2025-04-23 23:56:52.537,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,10.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
2025-04-23 23:56:52.564,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,11.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 11
2025-04-23 23:56:58.757,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,11.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",32
2025-04-23 23:57:00.180,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,13.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
2025-04-23 23:57:00.250,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,14.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 14
2025-04-23 23:57:02.237,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,12.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 12
2025-04-23 23:57:06.757,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,12.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",52
2025-04-23 23:57:06.786,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,13.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 13
2025-04-23 23:57:11.654,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,13.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",48
2025-04-23 23:57:11.697,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,14.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 14
2025-04-23 23:57:16.104,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,14.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",31
2025-04-23 23:57:16.148,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,15.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 15
2025-04-23 23:57:16.831,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,14.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",30
2025-04-23 23:57:16.896,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,15.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 15
2025-04-23 23:57:20.345,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,15.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",26
2025-04-23 23:57:20.389,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,16.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 16
2025-04-23 23:57:23.527,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,16.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
2025-04-23 23:57:23.559,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,17.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 17
2025-04-23 23:57:25.047,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,15.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
2025-04-23 23:57:25.111,6780c42ed4700120b2b636db,6807d36871290d0a1762c3dc,68097d2034f14ab45caeff0a,5.0,16.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 16
2025-04-23 23:57:25.873,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,17.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",25
2025-04-23 23:57:25.899,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,18.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 18
2025-04-23 23:57:29.522,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,18.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",24
2025-04-23 23:57:29.550,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,19.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 19
2025-04-23 23:57:32.893,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,19.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",23
2025-04-23 23:57:32.938,6664f5e1d2bb30d00f6172c4,6807d36871290d0a1762c3dc,68097d74a6216f8e96efd736,7.0,20.0,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",load question 20
